,SRX9690461_SRR13259899,SRX9690462_SRR13259900,SRX9690463_SRR13259901,SRX9690464_SRR13259902,SRX9690465_SRR13259903,SRX9690466_SRR13259904,SRX9690467_SRR13259905,SRX9690468_SRR13259906
ENSG00000002745,2.35455763597804,5.0619706238814,0,3.84353345402999,0,1.89006208711231,0,2.52014174173222
ENSG00000002746,0,0,0,0,0,0.945031043556154,0,0
ENSG00000002822,8.24095172592313,40.4957649910512,9.51565886026523,8.45577359886598,16.6051414250269,36.85621069869,42.0600775499973,10.920614214173
ENSG00000002834,8398.70708753366,5660.29555162418,15210.780688134,10618.1455201033,12468.6161944813,12306.1942491882,11481.3496692105,10051.1653132753
ENSG00000002919,701.658175521455,509.234244762469,1501.09518520684,999.318698047798,1142.06472689907,973.381974862838,1135.62209384993,878.689420617302
ENSG00000002933,21.1910187238023,171.094607087191,65.4201546643234,176.80253888538,10.1475864264053,17.9555898275669,591.995591516212,637.595860658252
ENSG00000003056,1114.8830406356,1802.06154210178,1009.84929654565,1219.93751830912,1023.98372120999,1359.89967167731,1056.75944844368,1176.0661461417
ENSG00000003096,1.17727881798902,0,0,2.30612007241799,0.922507856945939,1.89006208711231,0,0.840047247244074
ENSG00000003137,49.4457103555388,31.3842178680647,0,0,0,0,0,0.840047247244074
ENSG00000003147,68.2821714433631,65.8056181104582,109.43007689305,121.455657147348,69.1880892709454,102.063352704065,109.356201629993,231.853040239365
ENSG00000003249,14.1273458158682,24.2974589946307,1.18945735753315,56.1155884288379,7.38006285556751,63.3170799182623,12.6180232649992,36.9620788787393
ENSG00000003393,74.1685655333082,80.9915299821023,60.6623252341908,74.5645490081818,79.3356756973508,69.9322972231554,56.7811046924963,81.4845829826752
ENSG00000003400,606.298591264345,452.540173774997,1493.95844106164,784.080824622118,1170.6624704644,662.466761532864,861.180087836194,662.797278075575
ENSG00000003402,9261.65246111961,3573.75126046027,19766.402367486,9116.86135295914,16669.7169750131,7261.61853868549,13245.7699224329,10081.4070141761
ENSG00000003436,9.41823054391215,0,9.51565886026523,7.68706690805998,3.69003142778376,3.78012417422462,6.30901163249959,3.3601889889763
ENSG00000003509,91.8277478031435,130.59884209614,85.6409297423871,94.5509229691378,99.6308485501614,54.8118005262569,66.2446221412457,159.608976976374
ENSG00000003756,2784.26440454403,2463.15490558069,3972.78757416073,3683.64246234234,4059.95707841908,3106.31704016908,3234.41996359479,3076.2530194078
ENSG00000003987,0,0,0,0,0,0,0,0
ENSG00000003989,0,0,0,0,0,0,0,0
ENSG00000004059,1909.54624277819,1765.61535360983,2895.1392082357,1889.48104600114,1874.53596531415,2615.84592856343,2651.88788952733,2593.22585224246
ENSG00000004139,162.464476882485,255.123319443622,47.5782943013261,150.666511397976,103.320879977945,185.226084537006,148.26177336374,107.526047647242
ENSG00000004142,857.058979496006,788.655023200722,1179.94169867289,628.0333663885,923.430364802885,892.109305117009,1237.61778190867,992.095798995252
ENSG00000004399,455.60690256175,931.402594794177,91.5882165300528,313.632329848847,539.667096313374,906.284770770352,800.192975388698,426.74400159999
ENSG00000004455,807.613269140467,1260.43068534647,494.814260733792,1063.8900600755,813.651929826318,1174.6735871403,706.609302839954,1283.59219378895
ENSG00000004468,565.093832634729,177.168971835849,143.924340261512,201.401152991172,622.692803438509,128.524221923637,287.060029278731,152.048551751177
ENSG00000004478,297.851540951222,458.614538523655,176.039688914907,239.836487531471,321.955242074133,366.672044899788,341.738130093728,217.572237036215
ENSG00000004487,368.488270030563,489.998756391719,128.461394613581,304.407849559175,412.361012054835,440.384466297168,321.759593257479,352.819843842511
ENSG00000004534,1000.68699529067,1198.67464373511,1463.03254976578,1664.24998559499,1513.83539324829,2044.10214721196,1832.76787924113,1461.68221020469
ENSG00000004660,552.14376563685,315.866966930199,1812.73301288053,1181.50218376882,852.397259818048,745.629493365805,802.295979266198,357.020080078732
ENSG00000004700,224.860254235903,297.643872684226,145.113797619045,241.373900913083,149.446272825242,121.909004618744,78.8626454062449,168.849496696059
ENSG00000004766,60.04121971744,119.462506723601,13.0840309328647,71.4897222449578,56.2729792737023,66.1521730489308,28.3905523462482,101.645716916533
ENSG00000004776,0,0,7.13674414519892,0.768706690805998,2.76752357083782,3.78012417422462,5.25750969374966,8.40047247244074
ENSG00000004777,150.691688702594,124.524477347482,95.1565886026523,191.407966010694,119.926021402972,255.158381760162,128.283236527492,404.902773171644
ENSG00000004779,202.491956694111,211.590372078242,70.1779840944561,109.925056785258,152.21379639608,186.171115580562,141.952761731241,229.332898497632
ENSG00000004799,32.9638069036925,50.619706238814,13.0840309328647,66.1087754093159,95.0183092654317,57.6468936569254,32.5965601012479,50.4028348346445
ENSG00000004809,18.8364610878243,16.1983059964205,14.2734882903978,49.1972282115839,14.760125711135,51.9767073955885,21.0300387749986,109.20614214173
ENSG00000004838,16.4819034518463,14.1735177468679,36.8731780835278,45.3536947575539,23.0626964236485,69.9322972231554,29.4420542849981,15.9608976976374
ENSG00000004846,0,0,0,0,0,0,0,0
ENSG00000004848,1.17727881798902,0,0,0,0,0,0,0
ENSG00000004864,57.6866620814619,72.8923769838921,39.2520927985941,79.9454958438238,46.125392847297,102.063352704065,46.266085304997,92.4051971968482
ENSG00000004866,85.9413537131984,67.8304063600107,71.3674414519892,52.2720549748079,60.885518558432,50.0866453084762,50.4720930599967,52.9229765763767
ENSG00000004897,220.151138963946,182.23094245973,275.954106947692,196.788912846336,218.634362096188,162.545339491658,127.231734588742,183.130299899208
ENSG00000004939,4198.17626494884,1531.75231078651,167.713487412175,726.427822811668,408.670980627051,466.84533551674,217.660901321236,394.822206204715
ENSG00000004948,0,0,0,0,0,0,0,0
ENSG00000004961,141.273458158682,190.33009545794,192.692091920371,182.183485721022,170.663953534999,189.951239754787,210.300387749986,220.932426025192
ENSG00000004975,202.491956694111,271.321625440043,304.501083528487,265.972515018875,259.224707801809,267.443785326392,318.605087441229,250.334079678734
ENSG00000005001,0,3.03718237432884,0,1.537413381612,0.922507856945939,0,1.05150193874993,1.68009449448815
ENSG00000005007,3350.53551599675,1876.97870733522,5026.64679293511,4220.19973252493,5653.12814736472,4089.14932546748,4377.40257101597,2426.05645004089
ENSG00000005020,1036.00535983034,555.804374502177,1328.62386836453,1020.07377869956,2062.72756813112,1112.30153826559,1106.18003956493,1512.08504503933
ENSG00000005022,1424.50736976671,1463.9219044265,436.530850214667,908.61130853269,1043.35638620586,1321.1533988915,984.205814669937,1288.63247727241
ENSG00000005059,209.555629602045,363.449490794684,45.1993795862598,162.965818450872,142.066209969675,163.490370535215,171.394816016239,174.729827426767
ENSG00000005073,0,0,0,0,0,0,0,0
ENSG00000005075,653.389743983905,526.444944883665,820.725576697876,634.183019914949,653.135562717725,707.828251623559,748.669380389952,713.200112910219
ENSG00000005100,57.6866620814619,93.1402594794177,41.6310075136604,75.3332556989878,47.0479007042429,53.8667694827008,32.5965601012479,64.6836380377937
ENSG00000005102,10.5955093619012,16.1983059964205,4.75782943013261,5.38094683564199,7.38006285556751,17.0105587840108,30.493556223748,26.8815119118104
ENSG00000005108,3.53183645396706,0,1.18945735753315,0,0,0.945031043556154,0,0
ENSG00000005156,211.910187238023,249.048954694965,140.355968188912,249.060967821143,175.276492819728,268.388816369948,197.682364484987,409.943056655108
ENSG00000005175,220.151138963946,257.148107693175,170.092402127241,161.42840506926,151.291288539134,144.589749664092,77.811143467495,174.729827426767
ENSG00000005187,5.88639408994509,23.2850648698544,4.75782943013261,7.68706690805998,8.30257071251345,11.3403725226738,6.30901163249959,18.4810394393696
ENSG00000005189,29.4319704497255,18.223094245973,15.462945647931,16.911547197732,15.682633568081,22.6807450453477,5.25750969374966,26.8815119118104
ENSG00000005194,234.278484779815,244.99937819586,132.02976668618,192.945379392306,178.044016390566,224.917388366365,273.390504074982,180.610158157476
ENSG00000005206,437.947720291915,481.899603393509,513.845578454322,596.516392065455,455.718881331294,569.853719264361,666.652229167457,510.748726324397
ENSG00000005238,2009.61494230725,1144.0053609972,4134.55377478524,2588.2354279438,1936.34399172953,2018.58630903594,2244.95663923111,2374.813567959
ENSG00000005243,9.41823054391215,18.223094245973,7.13674414519892,11.53060036209,11.9926021402972,12.28540356623,22.0815407137486,5.04028348346445
ENSG00000005249,397.920240480288,98.2022301032991,237.891471506631,223.693647024545,124.538560687702,52.9217384391446,94.6351744874939,37.8021261259833
ENSG00000005302,2168.54758273577,879.770494430587,5666.57485128794,1978.65102213464,2800.73385368787,1240.82576018923,3702.33832633851,2505.86093852907
ENSG00000005339,1740.01809298777,1079.21213701151,3071.1788971506,2616.67757550362,3289.66301786922,2372.9729503695,1993.64767586987,1499.48433633067
ENSG00000005379,271.951406955463,266.259654816161,293.795967310689,406.645839436373,219.556869953134,203.181674364573,293.369040911231,107.526047647242
ENSG00000005381,772.294904600796,633.758722109951,102.293332747851,2231.55552340981,71.0331049848373,2248.22885262009,301.78105642123,6623.77254451953
ENSG00000005421,0,0,0,0,0,0,0,0
ENSG00000005436,51.8002679915168,56.6940709874716,8.32620150273208,39.2040412311059,23.0626964236485,31.1860244373531,19.9785368362487,30.2417009007867
ENSG00000005448,75.3458443512972,112.375747850167,15.462945647931,55.3468817380319,48.8929164181348,65.2071420053746,67.2961240799957,36.9620788787393
ENSG00000005469,32.9638069036925,43.53294736538,17.8418603629973,26.1360274874039,17.5276492819728,14.1754656533423,22.0815407137486,18.4810394393696
ENSG00000005471,14.1273458158682,14.1735177468679,3.56837207259946,16.142840506926,6.45755499862157,19.8456519146792,11.5665213262493,15.9608976976374
ENSG00000005483,807.613269140467,749.171652334447,1974.49921350504,1264.52250637587,1583.94599037618,972.436943819282,1081.99549497368,961.854098094465
ENSG00000005486,1165.50602980913,604.399292491439,2534.73362890315,859.414080321106,1203.87275331445,881.713963637892,1589.8709313899,1248.31020940469
ENSG00000005513,3.53183645396706,15.1859118716442,0,3.84353345402999,1.84501571389188,7.56024834844923,5.25750969374966,1.68009449448815
ENSG00000005700,127.146112342814,129.586447971364,11.8945735753315,89.1699761334958,62.7305342723239,82.2177007893854,46.266085304997,84.0047247244074
ENSG00000005801,93.0050266211325,122.49968909793,53.5255810889919,81.4829092254358,61.8080264153779,53.8667694827008,43.1115794887472,81.4845829826752
ENSG00000005810,333.169905490892,426.217926530814,335.426974824349,500.428055714705,421.586090624294,453.614900906954,346.995639787478,357.020080078732
ENSG00000005812,279.015079863397,164.007848213757,352.079377829813,355.142491152371,249.99962923235,164.435401578771,128.283236527492,176.409921921256
ENSG00000005844,3995.68430825473,3946.31229837794,7995.53235733786,5052.70907866783,8246.29773323975,5542.60707045684,9667.50882486688,3470.23517836527
ENSG00000005882,229.569369507859,260.185290067504,101.103875390318,138.36720434508,177.12150853362,172.940680970776,196.630862546237,89.885055455116
ENSG00000005884,21.1910187238023,43.53294736538,19.0313177205305,28.4421475598219,47.0479007042429,26.4608692195723,62.038614386246,26.8815119118104
ENSG00000005889,196.605562604166,120.474900848377,173.66077419984,169.884178668126,180.811539961404,135.13943922853,135.643750098741,194.050914113381
ENSG00000005893,2433.4353167833,1180.45154948914,3349.51191881336,2562.8681071472,3231.54502288163,2187.7468658325,2229.18411014986,1838.02337697003
ENSG00000005961,2500.54020940868,204.503613204808,1015.79658333331,396.652652455895,1311.80617257713,688.927630752436,2096.69486586736,190.690725124405
ENSG00000005981,0,0,0,0,0,0,0,0
ENSG00000006007,1397.42995695297,711.713069717724,1863.87967925445,1491.29098016364,1421.58460755369,1019.68849599709,1205.02122180742,934.972586182655
ENSG00000006015,406.161192206211,646.919845732042,196.26046399297,346.686717553505,432.656184907646,558.513346741687,676.115746616206,456.145655253532
ENSG00000006016,0,0,0,0,0,0,1.05150193874993,0
ENSG00000006025,208.378350784056,246.011772320636,85.6409297423871,209.088219899232,166.051414250269,295.794716633076,286.008527339982,168.009449448815
ENSG00000006042,1.17727881798902,0,0,0.768706690805998,2.76752357083782,0.945031043556154,0,0
ENSG00000006047,1.17727881798902,5.0619706238814,0,2.30612007241799,0,0.945031043556154,1.05150193874993,0.840047247244074
ENSG00000006059,0,0,0,0,0,0,0,0
ENSG00000006062,486.216151829465,770.431928954749,286.65922316549,521.183136366467,695.570924137238,861.868311723212,460.55784917247,448.585230028336
ENSG00000006071,0,0,0,0,0,0,0,0
ENSG00000006116,0,0,0,0,0.922507856945939,0,0,0
ENSG00000006118,0,1.01239412477628,0,2.30612007241799,0.922507856945939,0,0,0
ENSG00000006125,1270.28384461015,1321.17433283304,1822.24867174079,1330.63128178518,1594.09357680258,1645.29904683126,1961.05111576862,1618.77104543933
ENSG00000006128,0,0,0,0,0,0,0,0
ENSG00000006194,122.436997070858,193.367277832269,98.7249606752518,149.89780470717,110.700942833513,167.270494709439,125.128730711242,126.007087086611
ENSG00000006210,0,0,1.18945735753315,1.537413381612,0,0,0,0
ENSG00000006282,130.677948796781,173.119395336744,74.9358135245887,152.203924779588,169.741445678053,227.752481497033,106.201695813743,60.4834018015734
ENSG00000006283,0,0,0,0,0,0,0,0
ENSG00000006327,105.955093619012,56.6940709874716,273.575192232625,122.99307052896,120.848529259918,151.204966968985,168.240310199989,73.9241577574785
ENSG00000006377,0,0,0,0,0,0,0,0
ENSG00000006432,10.5955093619012,27.3346413689595,10.7051162177984,26.1360274874039,23.9852042805944,25.5158381760162,16.8240310199989,15.9608976976374
ENSG00000006451,173.059986244386,180.206154210178,98.7249606752518,119.14953707493,109.778434976567,112.458694183182,132.489244282491,183.130299899208
ENSG00000006453,4.70911527195608,6.07436474865768,1.18945735753315,4.61224014483599,2.76752357083782,7.56024834844923,4.20600775499973,1.68009449448815
ENSG00000006459,715.785521337323,349.275973047816,928.966196233393,635.720433296561,954.795631939047,518.822042912328,613.02563029121,641.796096894473
ENSG00000006468,0,0,1.18945735753315,0.768706690805998,0.922507856945939,0,0,0
ENSG00000006530,156.57808279254,162.995454088981,32.1153486533952,87.6325627518838,86.7157385529183,100.173290616952,64.1416182637459,101.645716916533
ENSG00000006534,1338.56601605351,1420.38895706112,2262.34789402806,1774.17504238024,1999.07452600185,2642.30679778301,2620.34283136483,3045.17127125977
ENSG00000006555,147.159852248627,195.392066081822,139.166510831379,216.775286807292,148.523764968296,194.676394972568,103.047189997493,113.40637837795
ENSG00000006576,47.0911527195607,59.7312533618005,61.851782591724,56.8842951196439,41.5128535625673,23.6257760889038,17.8755329587488,47.8826930929122
ENSG00000006606,0,0,0,0,0,0,0,0
ENSG00000006607,71.8140078973301,93.1402594794177,42.8204648711935,53.8094683564199,95.0183092654317,91.6680112249469,37.8540697949976,67.203779779526
ENSG00000006611,0,0,1.18945735753315,0,0,0,0,1.68009449448815
ENSG00000006625,36.4956433576596,35.4337943671698,3.56837207259946,15.37413381612,11.9926021402972,17.9555898275669,8.41201550999946,27.7215591590545
ENSG00000006634,51.8002679915168,73.9047711086684,14.2734882903978,49.9659349023899,34.1327907069997,33.0760865244654,22.0815407137486,55.4431183181089
ENSG00000006638,74.1685655333082,35.4337943671698,116.566821038249,29.9795609414339,51.6604399889726,29.2959623502408,143.004263669991,19.3210866866137
ENSG00000006652,107.132372437001,73.9047711086684,121.324650468382,111.46247016687,104.243387834891,66.1521730489308,52.5750969374966,84.8447719716515
ENSG00000006659,0,2.02478824955256,0,0,0,1.89006208711231,0,0.840047247244074
ENSG00000006695,85.9413537131984,145.784753967784,33.3048060109283,93.0135095875258,82.1031992681886,81.2726697458292,80.9656492837448,82.3246302299193
ENSG00000006704,1.17727881798902,3.03718237432884,0,3.07482676322399,0.922507856945939,0.945031043556154,2.10300387749986,1.68009449448815
ENSG00000006712,1104.2875312737,766.382352455643,1828.19595852846,1028.52955229843,1828.41057246685,1517.71985595118,1976.82364484987,1183.6265713669
ENSG00000006715,326.106232582958,334.090061176172,298.553796740822,474.292028227301,272.139817799052,446.054652558505,222.918411014986,361.220316314952
ENSG00000006740,3.53183645396706,6.07436474865768,1.18945735753315,0,2.76752357083782,3.78012417422462,4.20600775499973,0
ENSG00000006744,361.424597122629,475.825238644851,242.649300936763,332.849997118997,420.663582767348,567.963657177248,495.257413151218,389.78192272125
ENSG00000006747,14.1273458158682,10.1239412477628,2.37891471506631,3.07482676322399,0.922507856945939,0,3.1545058162498,0
ENSG00000006756,288.43331040731,343.201608299159,620.896740632306,336.693530573027,337.637875642214,397.858069337141,532.059981007466,484.707261659831
ENSG00000006757,82.4095172592313,85.0411064812075,27.3575192232625,34.5918010862699,40.5903457056213,45.3614900906954,50.4720930599967,52.9229765763767
ENSG00000006788,0,0,0,0,0,0,0,0
ENSG00000006831,725.203751881236,587.188592370242,921.829452088194,678.768007981696,869.924909100021,749.40961754003,672.961240799957,712.360065662975
ENSG00000006837,1.17727881798902,5.0619706238814,2.37891471506631,3.07482676322399,0,0,1.05150193874993,5.04028348346445
ENSG00000007001,0,5.0619706238814,0,0,0,0,0,1.68009449448815
ENSG00000007038,10.5955093619012,19.2354883707493,3.56837207259946,13.068013743702,3.69003142778376,17.9555898275669,21.0300387749986,29.4016536535426
ENSG00000007047,859.413537131984,537.581280256204,1916.21580298591,1332.1686951668,1005.53356407107,1100.01613469936,533.111482946216,414.983340138573
ENSG00000007062,2.35455763597804,5.0619706238814,0,3.07482676322399,0.922507856945939,1.89006208711231,0,12.6007087086611
ENSG00000007080,632.198725260103,676.279275350555,252.164959797029,420.482559870881,477.859069897997,657.741606315083,654.034205902458,625.835199196835
ENSG00000007129,360.24731830464,270.309231315267,645.875345140502,603.434752282709,177.12150853362,247.598133411712,832.789535489946,1230.66921721257
ENSG00000007168,1312.66588205776,820.039241068786,2205.25394086647,1200.71985103897,1668.8167132152,1128.36706600605,1632.98251087864,1259.23082361887
ENSG00000007171,3.53183645396706,2.02478824955256,2.37891471506631,3.84353345402999,0,0,0,0
ENSG00000007174,0,0,0,0,0,0,4.20600775499973,0
ENSG00000007202,1060.72821500811,1243.21998522527,1310.78200800154,1270.67215990232,1395.75438755921,1768.15308249356,1360.64350874241,1192.86709108659
ENSG00000007216,0,0,0,0,0,0,0,0
ENSG00000007237,3277.54422928143,1327.2486975817,12226.4321780833,1969.42654184497,7913.27239688227,2665.93257387191,8086.04990898698,3823.05502220778
ENSG00000007255,213.087466056012,293.594296185121,29.7364339383288,182.183485721022,105.165895691837,208.85186062591,193.476356729988,281.415827826765
ENSG00000007264,706.367290793411,836.237547065207,139.166510831379,489.666162043421,265.682262800431,366.672044899788,385.901211521225,110.046189388974
ENSG00000007306,0,0,1.18945735753315,0,0,0,0,0
ENSG00000007312,262.533176411551,411.032014659169,122.514107825915,373.591451731715,133.763639257161,358.166765507782,325.965601012479,309.977434233063
ENSG00000007314,0,7.08675887343396,3.56837207259946,4.61224014483599,0.922507856945939,6.61521730489308,3.1545058162498,6.7203779779526
ENSG00000007341,43.5593162655937,43.53294736538,127.271937256047,53.0407616656139,74.7231364126211,52.9217384391446,123.025726833742,51.2428820818885
ENSG00000007350,42.3820374476047,24.2974589946307,9.51565886026523,38.4353345402999,67.3430735570536,54.8118005262569,75.7081395899951,14.2808032031493
ENSG00000007372,0,0,0,0,0,0.945031043556154,0,0
ENSG00000007376,433.238605019959,482.911997518285,560.234415398115,384.353345402999,479.704085611888,555.678253611018,621.43764580121,483.027167165343
ENSG00000007384,1.17727881798902,1.01239412477628,0,0,0,3.78012417422462,3.1545058162498,0.840047247244074
ENSG00000007392,354.360924214695,465.701297397088,281.901393735357,412.026786272015,289.667467081025,400.693162467809,383.798207643725,336.01889889763
ENSG00000007402,29.4319704497255,47.5825238644851,21.4102324355968,44.5849880667479,25.8302199944863,29.2959623502408,39.9570736724974,0.840047247244074
ENSG00000007516,1125.4785499975,236.900225197649,698.211468871961,1694.22954653642,558.117253452293,539.612725870564,182.961337342488,181.45020540472
ENSG00000007520,648.680628711949,595.287745368452,808.831003122545,681.074128054114,701.105971278914,762.640052149816,937.93972936494,666.157467064551
ENSG00000007541,270.774128137474,299.668660933779,360.405579332546,315.169743230459,286.899943510187,361.946889682007,311.24457386998,325.938331930701
ENSG00000007545,95.3595842571105,95.1650477289703,98.7249606752518,122.99307052896,79.3356756973508,89.7779491378346,101.995688058743,96.6054334330685
ENSG00000007866,36.4956433576596,5.0619706238814,34.4942633684615,5.38094683564199,18.4501571389188,0,10.5150193874993,9.24051971968482
ENSG00000007908,0,0,0,0,0,0,0,0
ENSG00000007923,353.183645396706,398.883285161854,109.43007689305,306.713969631593,290.589974937971,424.318938556713,350.150145603727,294.85658378267
ENSG00000007933,0,0,0,0,0,0,0,0
ENSG00000007944,838.222518408181,535.556492006652,1979.25704293517,932.441215947676,1567.34084895115,858.088187548988,1092.51051436118,589.71316756534
ENSG00000007952,0,0,1.18945735753315,0,0,0,0,0
ENSG00000007968,446.188672017838,366.486673169013,324.721858606551,189.101845938276,290.589974937971,215.467077930803,365.922674684976,886.249845842498
ENSG00000008018,867.654488857907,931.402594794177,733.895189597956,636.489139987367,919.740333375101,860.923280679656,729.742345492453,1096.26165765352
ENSG00000008056,1.17727881798902,2.02478824955256,30.925891295862,11.53060036209,15.682633568081,39.6913038293585,13.6695252037491,5.04028348346445
ENSG00000008083,499.166218827344,458.614538523655,623.275655347373,997.781284666186,839.482149820805,820.286945806742,353.304651419977,334.338804403142
ENSG00000008086,98.8914207110776,56.6940709874716,227.186355288832,140.673324417498,131.918623543269,109.623601052514,126.180232649992,137.767748548028
ENSG00000008118,1.17727881798902,0,0,0,0,0,0,0
ENSG00000008128,37.6729221756486,24.2974589946307,80.8831003122545,51.5033482840019,57.1954871306482,55.7568315698131,53.6265988762465,22.68127567559
ENSG00000008130,6912.98121923152,3978.70891037078,18909.9930700621,9235.24218334326,12743.5235358512,9651.602047839,12412.9803869429,8411.39308665492
ENSG00000008196,0,0,0,0,0,0,0,0
ENSG00000008197,0,0,0,0,0,0,0,0
ENSG00000008226,102.423257165045,84.0287123564312,65.4201546643234,86.0951493702718,81.1806914112426,104.898445834733,44.1630814274972,89.0450082078719
ENSG00000008256,62.395777353418,72.8923769838921,117.756278395782,85.3264426794658,97.7858328362696,92.6130422685031,72.5536337737453,52.9229765763767
ENSG00000008277,3.53183645396706,13.1611236220916,1.18945735753315,6.91836021725398,0,0.945031043556154,3.1545058162498,9.24051971968482
ENSG00000008282,180.12365915232,188.305307208388,197.449921350504,194.482792773918,122.69354497381,185.226084537006,110.407703568743,218.412284283459
ENSG00000008283,103.600535983034,315.866966930199,32.1153486533952,123.761777219766,101.475864264053,153.095029056097,49.4205911212468,95.7653861858245
ENSG00000008294,820.563336138346,452.540173774997,711.295499804826,942.434402928154,819.186976967994,578.358998656366,293.369040911231,542.670521719672
ENSG00000008300,23.5455763597804,34.4214002423935,15.462945647931,41.5101613035239,30.442759279216,34.9661486115777,22.0815407137486,23.5213229228341
ENSG00000008311,3.53183645396706,25.309853119407,10.7051162177984,13.068013743702,5.53504714167564,5.67018626133692,4.20600775499973,10.0805669669289
ENSG00000008323,0,0,0,0,0,0,0,0.840047247244074
ENSG00000008324,65.927613807385,88.0782888555363,34.4942633684615,45.3536947575539,31.3652671361619,42.5263969600269,39.9570736724974,70.5639687685022
ENSG00000008382,218.973860145957,280.433172563029,322.342943891485,208.319513208426,189.114110673918,241.927947150375,368.025678562476,157.088835234642
ENSG00000008394,168.35087097243,131.611236220916,45.1993795862598,100.700576495586,173.431477105837,235.312729845482,239.742442034985,355.339985584243
ENSG00000008405,41.2047586296157,65.8056181104582,32.1153486533952,65.3400687185099,33.2102828500538,35.9111796551339,19.9785368362487,41.1623151149596
ENSG00000008438,4175.80796740705,1640.07848213757,1840.09053210379,4138.71682329949,2109.77546883536,5444.323841927,4753.84026508844,25202.2574645695
ENSG00000008441,348.47453012475,328.015696427515,79.6936429547213,173.727712122156,93.1732935515399,185.226084537006,108.304699691243,146.168221020469
ENSG00000008513,1419.79825449476,1176.40197299004,1721.14479635047,1329.86257509438,1604.24116322899,1578.20184273878,1545.7078499624,1207.14789428973
ENSG00000008516,25210.2486084168,7210.27095665666,72405.8377251157,27691.1211229045,53460.2528178741,28957.6412366477,48364.8831747419,30340.8264759615
ENSG00000008517,2784.26440454403,4034.39058723347,582.834105191245,1521.27054110507,1350.55150256886,2666.87760491547,1598.2829468999,955.133720116512
ENSG00000008710,211.910187238023,409.007226409617,65.4201546643234,331.312583737385,249.99962923235,406.363348729146,219.763905198736,253.69426866771
